Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Total Value,Net Value,Fee Ratio,Time Gap,Block Gap,Total Value_z,Net Value_z,Fee Ratio_z,Time Gap_z,Block Gap_z
19557808,1711935875,2024-04-01 01:44:35,0.506,0,1560.19257975026,0.0024532758517803,7.56439284590542,3505.52,0.506,0.506,0.5084532768517803,0.0,0.0,0.16769332040285537,0.16769332040285537,0.1662448067127421,-0.7720706989145539,-0.7729268195142854
19557809,1711935887,2024-04-01 01:44:47,0.0,0,0.0,0.0107734,33.2185350566826,3505.52,0.0,0.0,0.010773401,12.0,1.0,-0.21885384984051884,-0.21885384984051884,-0.21332734336576056,0.26845584948780987,0.2838503468984646
19557809,1711935887,2024-04-01 01:44:47,0.0,0,0.0,0.0024586932652592,7.58109681489986,3505.52,0.0,0.0,0.0024586942652592,0.0,0.0,-0.21885384984051884,-0.21885384984051884,-0.21966883167122242,-0.7720706989145539,-0.7729268195142854
19557811,1711935911,2024-04-01 01:45:11,0.0,0,0.0,0.0032675013843435,10.0749632691236,3505.52,0.0,0.0,0.0032675023843435,24.0,2.0,-0.21885384984051884,-0.21885384984051884,-0.21905196719335632,1.3089823978901738,1.3406275133112147
19557811,1711935911,2024-04-01 01:45:11,0.5,0,1541.69227248049,0.0023406141709791,7.21701356051372,3505.52,0.5,0.5,0.502340615170979,0.0,0.0,0.16310975711933712,0.16310975711933712,0.16158278148434968,-0.7720706989145539,-0.7729268195142854
19557811,1711935911,2024-04-01 01:45:11,0.0,0,0.0,0.00451166326589,13.9111927861136,3505.52,0.0,0.0,0.00451166426589,0.0,0.0,-0.21885384984051884,-0.21885384984051884,-0.21810306565375503,-0.7720706989145539,-0.7729268195142854
19557812,1711935923,2024-04-01 01:45:23,0.0,0,0.0,0.002142310531028,6.6055671818791,3505.52,0.0,0.0,0.002142311531028,12.0,1.0,-0.21885384984051884,-0.21885384984051884,-0.2199101315117561,0.26845584948780987,0.2838503468984646
19557813,1711935935,2024-04-01 01:45:35,0.0,0,0.0,0.0043222420862243,13.3271344482439,3505.52,0.0,0.0,0.0043222430862243,12.0,1.0,-0.21885384984051884,-0.21885384984051884,-0.21824753403177224,0.26845584948780987,0.2838503468984646
19557813,1711935935,2024-04-01 01:45:35,0.0,0,0.0,0.0021638815128123,6.67207881373229,3505.52,0.0,0.0,0.0021638825128123,0.0,0.0,-0.21885384984051884,-0.21885384984051884,-0.21989367968331686,-0.7720706989145539,-0.7729268195142854
19557813,1711935935,2024-04-01 01:45:35,0.2,0,616.676908992196,0.0032748468556261,10.0976121817516,3505.52,0.2,0.2,0.2032748478556261,0.0,0.0,-0.06606840705657645,-0.06606840705657645,-0.06650969687933948,-0.7720706989145539,-0.7729268195142854
19557814,1711935947,2024-04-01 01:45:47,0.4,0,1233.35381798439,0.0026274987156153,8.10158893163334,3505.52,0.4,0.4,0.40262749971561534,12.0,1.0,0.08671703572736594,0.08671703572736594,0.0855332495243907,0.26845584948780987,0.2838503468984646
19557814,1711935947,2024-04-01 01:45:47,0.02,0,61.6676908992196,0.0028504009227372,8.78888215211051,3505.52,0.02,0.02,0.0228504019227372,0.0,0.0,-0.20357530556212458,-0.20357530556212458,-0.2041164159620802,-0.7720706989145539,-0.7729268195142854
19557815,1711935959,2024-04-01 01:45:59,0.5,0,1541.69227248049,0.018946797,58.4202610463131,3505.52,0.5,0.5,0.518946798,12.0,1.0,0.16310975711933712,0.16310975711933712,0.17424804047281123,0.26845584948780987,0.2838503468984646
19557815,1711935959,2024-04-01 01:45:59,0.5,0,1541.69227248049,0.0249618,76.966828334407,3505.52,0.5,0.5,0.524961801,0.0,0.0,0.16310975711933712,0.16310975711933712,0.17883558305232797,-0.7720706989145539,-0.7729268195142854
19557815,1711935959,2024-04-01 01:45:59,0.5,0,1541.69227248049,0.004883182,15.0567279090316,3505.52,0.5,0.5,0.504883183,0.0,0.0,0.16310975711933712,0.16310975711933712,0.16352195560894164,-0.7720706989145539,-0.7729268195142854
19557815,1711935959,2024-04-01 01:45:59,0.51,0,1572.5261179301,0.0035654060656822,10.9935179594347,3505.52,0.51,0.51,0.5135654070656822,0.0,0.0,0.17074902925853422,0.17074902925853422,0.17014374325995726,-0.7720706989145539,-0.7729268195142854
19557816,1711935971,2024-04-01 01:46:11,0.0,0,0.0,0.0042159189277254,12.9992992645571,3505.52,0.0,0.0,0.0042159199277254,12.0,1.0,-0.21885384984051884,-0.21885384984051884,-0.2183286249334397,0.26845584948780987,0.2838503468984646
19557816,1711935971,2024-04-01 01:46:11,0.5,0,1541.69227248049,0.0029591351110558,9.12415146788091,3505.52,0.5,0.5,0.5029591361110558,0.0,0.0,0.16310975711933712,0.16310975711933712,0.1620545171009279,-0.7720706989145539,-0.7729268195142854
19557817,1711935983,2024-04-01 01:46:23,0.0,0,0.0,0.0020790558490193,6.41052867297693,3505.52,0.0,0.0,0.0020790568490193,12.0,1.0,-0.21885384984051884,-0.21885384984051884,-0.21995837480391547,0.26845584948780987,0.2838503468984646
19557817,1711935983,2024-04-01 01:46:23,0.2,0,616.676908992196,0.0030132606782051,9.29104140511628,3505.52,0.2,0.2,0.2030132616782051,0.0,0.0,-0.06606840705657645,-0.06606840705657645,-0.0667092042988922,-0.7720706989145539,-0.7729268195142854
19557819,1711936007,2024-04-01 01:46:47,0.0,0,0.0,0.0022168076746562,6.83527052318599,3505.52,0.0,0.0,0.0022168086746562,24.0,2.0,-0.21885384984051884,-0.21885384984051884,-0.21985331378141637,1.3089823978901738,1.3406275133112147
19557819,1711936007,2024-04-01 01:46:47,0.0,0,0.0,0.0005907749999763,1.82158650447646,3505.52,0.0,0.0,0.0005907759999763,0.0,0.0,-0.21885384984051884,-0.21885384984051884,-0.2210934618130598,-0.7720706989145539,-0.7729268195142854
19557819,1711936007,2024-04-01 01:46:47,0.0,0,0.0,0.0043024129253736,13.2659935201376,3505.52,0.0,0.0,0.0043024139253736,0.0,0.0,-0.21885384984051884,-0.21885384984051884,-0.21826265740240378,-0.7720706989145539,-0.7729268195142854
19557819,1711936007,2024-04-01 01:46:47,0.0,0,0.0,0.000447603781153,1.38013458107336,3505.52,0.0,0.0,0.000447604781153,0.0,0.0,-0.21885384984051884,-0.21885384984051884,-0.22120265611645634,-0.7720706989145539,-0.7729268195142854
19557820,1711936019,2024-04-01 01:46:59,0.7578534935679349,0,2336.75374941206,0.0006479475969175,1.9978716062802,3505.52,0.7578534935679349,0.7578534935679349,0.7585014421648524,12.0,1.0,0.3600910580601539,0.3600910580601539,0.35695237665140334,0.26845584948780987,0.2838503468984646
19557821,1711936031,2024-04-01 01:47:11,0.25,0,770.846136240245,0.0030912809273735,9.53160783559619,3505.52,0.25,0.25,0.2530912819273735,12.0,1.0,-0.02787204636059086,-0.02787204636059086,-0.028515532543290208,0.26845584948780987,0.2838503468984646
19557823,1711936055,2024-04-01 01:47:35,0.51,0,1572.5261179301,0.0032297389807312,9.95852725744463,3505.52,0.51,0.51,0.5132297399807312,24.0,2.0,0.17074902925853422,0.17074902925853422,0.1698877355664025,1.3089823978901738,1.3406275133112147
19557824,1711936067,2024-04-01 01:47:47,0.0,0,0.0,0.0042435355597736,13.0844519609983,3505.52,0.0,0.0,0.004243536559773601,12.0,1.0,-0.21885384984051884,-0.21885384984051884,-0.21830756218826336,0.26845584948780987,0.2838503468984646
19557825,1711936079,2024-04-01 01:47:59,0.0,0,0.0,0.0044521131680842,13.7275769348882,3505.52,0.0,0.0,0.0044521141680842,12.0,1.0,-0.21885384984051884,-0.21885384984051884,-0.21814848352126043,0.26845584948780987,0.2838503468984646
19557826,1711936091,2024-04-01 01:48:11,0.0,0,0.0,0.0023933787273018,7.37970697800075,3505.52,0.0,0.0,0.0023933797273018,12.0,1.0,-0.21885384984051884,-0.21885384984051884,-0.21971864598119717,0.26845584948780987,0.2838503468984646
