Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Total Value,Net Value,Fee Ratio,Time Gap,Block Gap,Total Value_z,Net Value_z,Fee Ratio_z,Time Gap_z,Block Gap_z,IF_Score,anomaly_label
19559742,1711959467,2024-04-01 08:17:47,0.0,0,0.0,0.0033018999643718,10.1810273191513,3505.52,0.0,0.0,3301899.9643718,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.213030176670229,0.2684558494878098,0.2838503468984646,0.034433523721711046,0
19559743,1711959479,2024-04-01 08:17:59,0.17,0,524.175372643367,0.002921464599485,9.00799879470281,3505.52,0.17,0.17,0.0171850857782347,12.0,1.0,-0.0889862234741678,-0.0889862234741678,-0.4341368104577909,0.2684558494878098,0.2838503468984646,0.12538366199575865,0
19559744,1711959491,2024-04-01 08:18:11,0.0,0,0.0,0.0025092479256829,7.73697627352613,3505.52,0.0,0.0,2509247.9256829,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0576716740129192,0.2684558494878098,0.2838503468984646,0.027410132843477663,0
19559745,1711959503,2024-04-01 08:18:23,0.8,0,2466.70763596878,0.0021106197,6.50785216327018,3505.52,0.8,0.8,0.0026382746217021,12.0,1.0,0.3922879212952507,0.3922879212952507,-0.4341368133089421,0.2684558494878098,0.2838503468984646,0.2528066151148966,0
19559748,1711959539,2024-04-01 08:18:59,0.14123,0,435.466399284839,0.0024726898015404,7.62425351855236,3505.52,0.14123,0.14123,0.0175082474264119,36.0,3.0,-0.1109644094186379,-0.1109644094186379,-0.4341368103944518,2.3495089462925374,2.397404679723965,0.42962769839955733,0
19559748,1711959539,2024-04-01 08:18:59,3.0,0,9250.15363488294,0.00285492,8.8028162051,3505.52,3.0,3.0,0.0009516399996827,0.0,0.0,2.072927791918617,2.072927791918617,-0.4341368136395198,-0.7720706989145539,-0.7729268195142854,0.5938970926565664,0
19559748,1711959539,2024-04-01 08:18:59,0.0,0,0.0,0.0004056369424192,1.2507346791208,3505.52,0.0,0.0,405636.9424192,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3546326368091304,-0.7720706989145539,-0.7729268195142854,0.01671273599944489,0
19559750,1711959563,2024-04-01 08:19:23,0.0,0,0.0,0.0041307200165593,12.7365982586201,3505.52,0.0,0.0,4130720.0165593,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.3754775507956877,1.3089823978901738,1.3406275133112149,0.17970999563831125,0
19559750,1711959563,2024-04-01 08:19:23,0.0,0,0.0,0.0024524415685759,7.56182042996706,3505.52,0.0,0.0,2452441.5685759,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0465377209656809,-0.7720706989145539,-0.7729268195142854,0.006854996268181647,0
19559750,1711959563,2024-04-01 08:19:23,0.0,0,0.0,0.0024524415685759,7.56182042996706,3505.52,0.0,0.0,2452441.5685759,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0465377209656809,-0.7720706989145539,-0.7729268195142854,0.006854996268181647,0
19559752,1711959587,2024-04-01 08:19:47,0.0,0,0.0,0.0024348719219794,7.50764645319098,3505.52,0.0,0.0,2434871.9219794,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0430940989799666,1.3089823978901738,1.3406275133112149,0.14237081066489446,0
19559752,1711959587,2024-04-01 08:19:47,0.15,0,462.507681744147,0.0031215288964231,9.6248739558802,3505.52,0.15,0.15,0.020810192504086,0.0,0.0,-0.104264767752562,-0.104264767752562,-0.434136809747276,-0.7720706989145539,-0.7729268195142854,0.10960385970378136,0
19559754,1711959611,2024-04-01 08:20:11,0.0,0,0.0,0.0004455335439594,1.37375124370628,3505.52,0.0,0.0,445533.5439594,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.3468129681854893,1.3089823978901738,1.3406275133112149,0.179300217772807,0
19559754,1711959611,2024-04-01 08:20:11,0.152,0,468.674450834069,0.0018015900255619,5.55499484117365,3505.52,0.152,0.152,0.0118525658796666,0.0,0.0,-0.1027369133247226,-0.1027369133247226,-0.4341368115029562,-0.7720706989145539,-0.7729268195142854,0.11341140260723366,0
19559755,1711959623,2024-04-01 08:20:23,0.0,0,0.0,0.00223177928471,6.88143375423898,3505.52,0.0,0.0,2231779.28471,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0032882743723777,0.2684558494878098,0.2838503468984646,0.03160711753338412,0
19559755,1711959623,2024-04-01 08:20:23,0.0,0,0.0,0.0031580807008944,9.73757722487752,3505.52,0.0,0.0,3158080.7008944,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1848418363436417,-0.7720706989145539,-0.7729268195142854,0.0019401474385092625,0
19559756,1711959635,2024-04-01 08:20:35,0.0,0,0.0,0.0007062369851071,2.17760020495909,3505.52,0.0,0.0,706236.9851071,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.2957155202797113,0.2684558494878098,0.2838503468984646,0.046941832521621506,0
19559756,1711959635,2024-04-01 08:20:35,0.0,0,0.0,0.0228263171376136,70.3823134804958,3505.52,0.0,0.0,22826317.1376136,0.0,0.0,-0.2188538498405188,-0.2188538498405188,4.039783997058766,-0.7720706989145539,-0.7729268195142854,0.5049212475528552,0
19559758,1711959659,2024-04-01 08:20:59,0.0,0,0.0,0.0026791301043525,8.26078835770034,3505.52,0.0,0.0,2679130.1043525,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0909683030734157,1.3089823978901738,1.3406275133112149,0.1418669709637088,0
19559759,1711959671,2024-04-01 08:21:11,0.0,0,0.0,0.0028137381556451,8.67583674268319,3505.52,0.0,0.0,2813738.1556451,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1173512608830334,0.2684558494878098,0.2838503468984646,0.029221479807404693,0
19559759,1711959671,2024-04-01 08:21:11,0.7,0,2158.36918147269,0.0029650379441662,9.14235217226516,3505.52,0.7,0.7,0.0042357684856149,0.0,0.0,0.3158951999032794,0.3158951999032794,-0.4341368129958359,-0.7720706989145539,-0.7729268195142854,0.257078467601548,0
19559760,1711959683,2024-04-01 08:21:23,0.23,0,709.178445341025,0.0029936929398653,9.23070654313961,3505.52,0.23,0.23,0.0130160562036923,12.0,1.0,-0.043150590638985,-0.043150590638985,-0.4341368112749139,0.2684558494878098,0.2838503468984646,0.1318256795650097,0
19559760,1711959683,2024-04-01 08:21:23,1.067,0,3289.97130947337,0.0023562383363248,7.26518887046872,3505.52,1.067,1.067,0.0022082833496874,0.0,0.0,0.5962564874118137,0.5962564874118137,-0.4341368133932198,-0.7720706989145539,-0.7729268195142854,0.3125820530923318,0
19559762,1711959707,2024-04-01 08:21:47,0.0,0,0.0,0.0025311471018649,7.80449985491307,3505.52,0.0,0.0,2531147.1018648995,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0619638767134782,1.3089823978901738,1.3406275133112149,0.14253773751005874,0
19559762,1711959707,2024-04-01 08:21:47,0.0,0,0.0,0.0035458106723114,10.9330978263627,3505.52,0.0,0.0,3545810.6723114,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2608362763432447,-0.7720706989145539,-0.7729268195142854,0.00533820980205187,0
19559764,1711959731,2024-04-01 08:22:11,0.0,0,0.0,0.0004136073008157,1.27531035901842,3505.52,0.0,0.0,413607.3008157,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.3530704596044007,1.3089823978901738,1.3406275133112149,0.17845206037489583,0
19559764,1711959731,2024-04-01 08:22:11,0.0,0,0.0,0.0021787133535874,6.71781108235165,3505.52,0.0,0.0,2178713.3535874,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0071125613019487,-0.7720706989145539,-0.7729268195142854,0.007581267407885068,0
19559764,1711959731,2024-04-01 08:22:11,3.42,0,10545.1751437666,0.0005491848324343,1.69334802465501,3505.52,3.42,3.42,0.0001605803603139,0.0,0.0,2.393777221764896,2.393777221764896,-0.4341368137945661,-0.7720706989145539,-0.7729268195142854,0.6349133614178104,0
19559764,1711959731,2024-04-01 08:22:11,0.0,0,0.0,0.0005527313417705,1.70428327673088,3505.52,0.0,0.0,552731.3417705,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3258023752099883,-0.7720706989145539,-0.7729268195142854,0.011261184816465057,0
19559766,1711959755,2024-04-01 08:22:35,0.0,0,0.0,0.0018290381414449,5.63962793747559,3505.52,0.0,0.0,1829038.1414449,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.0756483307483923,1.3089823978901738,1.3406275133112149,0.14966788924426083,0
19559766,1711959755,2024-04-01 08:22:35,0.0,0,0.0,0.0004702399756726,1.44993067341202,3505.52,0.0,0.0,470239.9756726,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3419705479940056,-0.7720706989145539,-0.7729268195142854,0.015264639708430162,0
19559766,1711959755,2024-04-01 08:22:35,0.0,0,0.0,0.0020679277323937,6.37621641015915,3505.52,0.0,0.0,2067927.7323937,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0288263617900949,-0.7720706989145539,-0.7729268195142854,0.008514625162413641,0
19559766,1711959755,2024-04-01 08:22:35,0.0,0,0.0,0.0004639513448992,1.43054040647617,3505.52,0.0,0.0,463951.3448992,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.343203109336226,-0.7720706989145539,-0.7729268195142854,0.01494611709362321,0
19559766,1711959755,2024-04-01 08:22:35,0.4,0,1233.35381798439,0.0024695483049071,7.61456707638529,3505.52,0.4,0.4,0.006173870746833,0.0,0.0,0.0867170357273659,0.0867170357273659,-0.4341368126159711,-0.7720706989145539,-0.7729268195142854,0.16837206394568655,0
19559766,1711959755,2024-04-01 08:22:35,0.0,0,0.0,0.0023043603216753,7.10522900187521,3505.52,0.0,0.0,2304360.3216753,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0175140388615415,-0.7720706989145539,-0.7729268195142854,0.005056484497223174,0
19559766,1711959755,2024-04-01 08:22:35,0.0,0,0.0,0.0021081673563161,6.50029064465658,3505.52,0.0,0.0,2108167.3563161,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0209394613407908,-0.7720706989145539,-0.7729268195142854,0.0077202103878545,0
19559767,1711959767,2024-04-01 08:22:47,0.0,0,0.0,0.0023144567350259,7.13636012675976,3505.52,0.0,0.0,2314456.7350258995,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0194929193586546,0.2684558494878098,0.2838503468984646,0.02972933090996724,0
19559768,1711959779,2024-04-01 08:22:59,0.0,0,0.0,0.0022851015113829,7.04584668386521,3505.52,0.0,0.0,2285101.5113829,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0137393435552158,0.2684558494878098,0.2838503468984646,0.030791965540739225,0
19559769,1711959791,2024-04-01 08:23:11,0.0,0,0.0,0.0042023510826316,12.9574643806864,3505.52,0.0,0.0,4202351.0826316,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3895171225441521,0.2684558494878098,0.2838503468984646,0.0432910274921487,0
19559769,1711959791,2024-04-01 08:23:11,0.0,0,0.0,0.0008549553952492,2.63615625234261,3505.52,0.0,0.0,854955.3952491999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2665669552227551,-0.7720706989145539,-0.7729268195142854,0.020235659238127417,0
19559771,1711959815,2024-04-01 08:23:35,0.0,0,0.0,0.0028439187734737,8.76889519325337,3505.52,0.0,0.0,2843918.7734737,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.1232666125963518,1.3089823978901738,1.3406275133112149,0.14575766535914758,0
19559771,1711959815,2024-04-01 08:23:35,0.5702,0,1758.14586753675,0.0043594009098319,13.4417093906647,3505.52,0.5702,0.5702,0.0076453891655322,0.0,0.0,0.2167374475365009,0.2167374475365009,-0.4341368123275559,-0.7720706989145539,-0.7729268195142854,0.20335308401696023,0
19559772,1711959827,2024-04-01 08:23:47,0.0,0,0.0,0.00590237,18.1992764366413,3505.52,0.0,0.0,5902369.999999999,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.7227180488021796,0.2684558494878098,0.2838503468984646,0.13923873120282632,0
19559772,1711959827,2024-04-01 08:23:47,0.0,0,0.0,0.003635102770724,11.2084197025953,3505.52,0.0,0.0,3635102.770724,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2783373815336841,-0.7720706989145539,-0.7729268195142854,0.005492488663756151,0
19559772,1711959827,2024-04-01 08:23:47,0.0,0,0.0,0.0485965750041437,149.841928305814,3505.52,0.0,0.0,48596575.0041437,0.0,0.0,-0.2188538498405188,-0.2188538498405188,9.090712373978288,-0.7720706989145539,-0.7729268195142854,0.6089495525142735,0
19559773,1711959839,2024-04-01 08:23:59,0.0,0,0.0,0.002517438,7.76222942209748,3505.52,0.0,0.0,2517437.9999999995,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0592769151785905,0.2684558494878098,0.2838503468984646,0.027086537904843336,0
19559775,1711959863,2024-04-01 08:24:23,0.0,0,0.0,0.0023619506981199,7.28280227854287,3505.52,0.0,0.0,2361950.6981199,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0288016584161484,1.3089823978901738,1.3406275133112149,0.1442884988309556,0
19559776,1711959875,2024-04-01 08:24:35,0.0,0,0.0,0.0021585986022544,6.65578956896588,3505.52,0.0,0.0,2158598.6022544,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0110550196517537,0.2684558494878098,0.2838503468984646,0.032930125957585044,0
19559776,1711959875,2024-04-01 08:24:35,0.0,0,0.0,0.0020896457654919,6.44318145776108,3505.52,0.0,0.0,2089645.7654919,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0245696628375769,-0.7720706989145539,-0.7729268195142854,0.0077202103878545,0
19559776,1711959875,2024-04-01 08:24:35,0.0,0,0.0,0.0005567189466637,1.71657859603006,3505.52,0.0,0.0,556718.9466636999,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3250208111753821,-0.7720706989145539,-0.7729268195142854,0.011261184816465057,0
19559778,1711959899,2024-04-01 08:24:59,0.0,0,0.0,0.0019294867846205,5.94934973140554,3505.52,0.0,0.0,1929486.7846205,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.0559605610385808,1.3089823978901738,1.3406275133112149,0.14603626579856832,0
19559778,1711959899,2024-04-01 08:24:59,0.0,0,0.0,0.0018999731366921,5.85834780551759,3505.52,0.0,0.0,1899973.1366921,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0617451877427465,-0.7720706989145539,-0.7729268195142854,0.01107374035406052,0
19559778,1711959899,2024-04-01 08:24:59,0.4,0,1233.35381798439,0.0024807767999453,7.64918884444931,3505.52,0.4,0.4,0.0062019419843583,0.0,0.0,0.0867170357273659,0.0867170357273659,-0.4341368126104692,-0.7720706989145539,-0.7729268195142854,0.16837206394568655,0
19559778,1711959899,2024-04-01 08:24:59,0.197,0,607.426755357313,0.0016036640168676,4.94471284491962,3505.52,0.197,0.197,0.0081404264402394,0.0,0.0,-0.0683601886983355,-0.0683601886983355,-0.4341368122305293,-0.7720706989145539,-0.7729268195142854,0.120370694166012,0
19559778,1711959899,2024-04-01 08:24:59,0.0,0,0.0,0.0040118577714489,12.3701002490674,3505.52,0.0,0.0,4011857.7714489,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3521807452347227,-0.7720706989145539,-0.7729268195142854,0.01315122103782826,0
19559778,1711959899,2024-04-01 08:24:59,0.0,0,0.0,0.0024509825236039,7.55732163324972,3505.52,0.0,0.0,2450982.5236039,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.046251750538437,-0.7720706989145539,-0.7729268195142854,0.006854996268181647,0
19559779,1711959911,2024-04-01 08:25:11,0.0,0,0.0,0.0027623310027633,8.51732872198711,3505.52,0.0,0.0,2762331.0027633,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1072755430298349,0.2684558494878098,0.2838503468984646,0.028574143377152746,0
19559780,1711959923,2024-04-01 08:25:23,0.0,0,0.0,0.0039583984923858,12.2052647342192,3505.52,0.0,0.0,3958398.4923858,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3417028140076483,0.2684558494878098,0.2838503468984646,0.04023470816996755,0
19559780,1711959923,2024-04-01 08:25:23,0.0,0,0.0,0.0039583984923858,12.2052647342192,3505.52,0.0,0.0,3958398.4923858,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3417028140076483,-0.7720706989145539,-0.7729268195142854,0.0117141617169589,0
19559781,1711959935,2024-04-01 08:25:35,0.0,0,0.0,0.0019708970114944,6.07703338495162,3505.52,0.0,0.0,1970897.0114944,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0478442243261061,0.2684558494878098,0.2838503468984646,0.03571340503559686,0
19559783,1711959959,2024-04-01 08:25:59,0.2,0,616.676908992196,0.0028077470211523,8.65736377118145,3505.52,0.2,0.2,0.0140387350355678,24.0,2.0,-0.0660684070565764,-0.0660684070565764,-0.4341368110744705,1.3089823978901738,1.3406275133112149,0.2516982762767098,0
19559785,1711959983,2024-04-01 08:26:23,0.0,0,0.0,0.0018781168768708,5.79095655177396,3505.52,0.0,0.0,1878116.8768708,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.0660289789068276,1.3089823978901738,1.3406275133112149,0.14859556335234603,0
19559785,1711959983,2024-04-01 08:26:23,0.0,0,0.0,0.0032721064412819,10.0891624305161,3505.52,0.0,0.0,3272106.4412819,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2071906948923369,-0.7720706989145539,-0.7729268195142854,0.000812528363592398,0
19559786,1711959995,2024-04-01 08:26:35,1.5,0,4625.07681744147,0.0028468227044787,8.77784912923369,3505.52,1.5,1.5,0.0018978818017205,12.0,1.0,0.927036971039049,0.927036971039049,-0.4341368134540579,0.2684558494878098,0.2838503468984646,0.38352946326698684,0
19559786,1711959995,2024-04-01 08:26:35,1.0,0,3083.38454496098,0.0465015576522668,143.382184181612,3505.52,1.0,1.0,0.0465015576057652,0.0,0.0,0.545073364079193,0.545073364079193,-0.4341368047118104,-0.7720706989145539,-0.7729268195142854,0.28802103402564494,0
19559786,1711959995,2024-04-01 08:26:35,0.151073038264771,0,465.816271345894,0.0018861306608453,5.81566612942768,3505.52,0.151073038264771,0.151073038264771,0.0124848925395593,0.0,0.0,-0.1034450446205263,-0.1034450446205263,-0.4341368113790211,-0.7720706989145539,-0.7729268195142854,0.11068939818531669,0
19559788,1711960019,2024-04-01 08:26:59,0.0,0,0.0,0.008973896596636,27.6699740741455,3505.52,0.0,0.0,8973896.596636,24.0,2.0,-0.2188538498405188,-0.2188538498405188,1.3247322361557787,1.3089823978901738,1.3406275133112149,0.4091591733723201,0
19559788,1711960019,2024-04-01 08:26:59,0.08193,0,252.621695768653,0.0022503543949532,6.93870796208381,3505.52,0.08193,0.08193,0.0274667932074503,0.0,0.0,-0.1562652932040768,-0.1562652932040768,-0.4341368084425931,-0.7720706989145539,-0.7729268195142854,0.11188099827494526,0
19559789,1711960031,2024-04-01 08:27:11,0.0,0,0.0,0.0039247634155046,12.1015548579954,3505.52,0.0,0.0,3924763.4155046,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3351103939721558,0.2684558494878098,0.2838503468984646,0.03881166003103587,0
19559791,1711960055,2024-04-01 08:27:35,0.19,0,585.843063542586,0.002950980405395,9.09900737447785,3505.52,0.19,0.19,0.0155314757361238,24.0,2.0,-0.0737076791957735,-0.0737076791957735,-0.4341368107818958,1.3089823978901738,1.3406275133112149,0.252147281951666,0
19559794,1711960091,2024-04-01 08:28:11,0.3,0,925.015363488294,0.0024933199734653,7.68786427182572,3505.52,0.3,0.3,0.0083110665505141,36.0,3.0,0.0103243143353947,0.0103243143353947,-0.4341368121970841,2.3495089462925374,2.397404679723965,0.4774126599927036,0
19559794,1711960091,2024-04-01 08:28:11,0.0,0,0.0,0.0019407577094643,5.98410232687627,3505.52,0.0,0.0,1940757.7094643,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.053751478210519,-0.7720706989145539,-0.7729268195142854,0.009935994467294287,0
19559795,1711960103,2024-04-01 08:28:23,0.019573572185063,0,60.3528499651014,0.0023009485388385,7.09470916340522,3505.52,0.019573572185063,0.019573572185063,0.1175538322555434,12.0,1.0,-0.2039010653747272,-0.2039010653747272,-0.4341367907856808,0.2684558494878098,0.2838503468984646,0.10677349225471693,0
19559796,1711960115,2024-04-01 08:28:35,0.19,0,585.843063542586,0.002551628651653,7.86765234898667,3505.52,0.19,0.19,0.0134296244117019,12.0,1.0,-0.0737076791957735,-0.0737076791957735,-0.4341368111938552,0.2684558494878098,0.2838503468984646,0.12946825727803898,0
19559798,1711960139,2024-04-01 08:28:59,2.0,0,6166.76908992196,0.0019123613839612,5.89654553568617,3505.52,2.0,2.0,0.0009561806915025,24.0,2.0,1.309000577998905,1.309000577998905,-0.4341368136386299,1.3089823978901738,1.3406275133112149,0.5591004947485744,0
19559798,1711960139,2024-04-01 08:28:59,0.0,0,0.0,0.0081023914513502,24.9827885783173,3505.52,0.0,0.0,8102391.4513502,0.0,0.0,-0.2188538498405188,-0.2188538498405188,1.1539186536237809,-0.7720706989145539,-0.7729268195142854,0.24987943776895166,0
19559800,1711960163,2024-04-01 08:29:23,0.0,0,0.0,0.0040888457073661,12.6074836608227,3505.52,0.0,0.0,4088845.7073661,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.3672702547079551,1.3089823978901738,1.3406275133112149,0.1803374954637125,0
19559801,1711960175,2024-04-01 08:29:35,0.0,0,0.0,0.0040127063399825,12.372716712169,3505.52,0.0,0.0,4012706.3399825,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.3523470632788928,0.2684558494878098,0.2838503468984646,0.04000425857338995,0
19559802,1711960187,2024-04-01 08:29:47,0.25,0,770.846136240245,0.0026859778235646,8.28190250928728,3505.52,0.25,0.25,0.0107439112512827,12.0,1.0,-0.0278720463605908,-0.0278720463605908,-0.4341368117202506,0.2684558494878098,0.2838503468984646,0.13541610182092245,0
19559802,1711960187,2024-04-01 08:29:47,0.0,0,0.0,0.0019635132575927,6.05426643228732,3505.52,0.0,0.0,1963513.2575927,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0492914280096489,-0.7720706989145539,-0.7729268195142854,0.010154229006078846,0
19559804,1711960211,2024-04-01 08:30:11,0.3,0,925.015363488294,0.0028898734221764,8.9105910468325,3505.52,0.3,0.3,0.0096329113751449,24.0,2.0,0.0103243143353947,0.0103243143353947,-0.4341368119380048,1.3089823978901738,1.3406275133112149,0.28630556637002824,0
19559804,1711960211,2024-04-01 08:30:11,0.0,0,0.0,0.0022015553032092,6.78824159679225,3505.52,0.0,0.0,2201555.3032092,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0026355765497409,-0.7720706989145539,-0.7729268195142854,0.005759872696565914,0
19559804,1711960211,2024-04-01 08:30:11,0.0,0,0.0,0.0038638529326981,11.9137444166837,3505.52,0.0,0.0,3863852.9326980994,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3231720390029261,-0.7720706989145539,-0.7729268195142854,0.009636903655217886,0
19559804,1711960211,2024-04-01 08:30:11,0.0,0,0.0,0.0020818242827425,6.41906481873299,3505.52,0.0,0.0,2081824.2827425,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0261026606590633,-0.7720706989145539,-0.7729268195142854,0.0077202103878545,0
19559807,1711960247,2024-04-01 08:30:47,0.3,0,925.015363488294,0.0027681290493521,8.53520632922983,3505.52,0.3,0.3,0.0092270968004166,36.0,3.0,0.0103243143353947,0.0103243143353947,-0.4341368120175438,2.3495089462925374,2.397404679723965,0.4774126599927036,0
19559809,1711960271,2024-04-01 08:31:11,0.19,0,585.843063542586,0.0018378907882001,5.66692405166256,3505.52,0.19,0.19,0.0096731093606683,24.0,2.0,-0.0737076791957735,-0.0737076791957735,-0.4341368119301261,1.3089823978901738,1.3406275133112149,0.252147281951666,0
19559810,1711960283,2024-04-01 08:31:23,0.0,0,0.0,0.0025975116576579,8.00912730057835,3505.52,0.0,0.0,2597511.6576579,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.0749712210641872,0.2684558494878098,0.2838503468984646,0.02859542018598275,0
19559810,1711960283,2024-04-01 08:31:23,0.0,0,0.0,0.0036401821774884,11.2240814669103,3505.52,0.0,0.0,3640182.1774884,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2793329369486551,-0.7720706989145539,-0.7729268195142854,0.005545314842462756,0
19559810,1711960283,2024-04-01 08:31:23,0.0,0,0.0,0.0037957573138933,11.7037794380815,3505.52,0.0,0.0,3795757.3138933,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3098254091342446,-0.7720706989145539,-0.7729268195142854,0.009355277715756134,0
19559812,1711960307,2024-04-01 08:31:47,0.0,0,0.0,0.0004357874300512,1.34370022670839,3505.52,0.0,0.0,435787.4300512,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.3487231905650469,1.3089823978901738,1.3406275133112149,0.179300217772807,0
19559814,1711960331,2024-04-01 08:32:11,0.1577154103236344,0,486.297258694074,0.0017539701372062,5.40816441338495,3505.52,0.1577154103236344,0.1577154103236344,0.0111211080926456,24.0,2.0,-0.0983707558397806,-0.0983707558397806,-0.4341368116463207,1.3089823978901738,1.3406275133112149,0.24158608567659337,0
19559814,1711960331,2024-04-01 08:32:11,0.25,0,770.846136240245,0.0024550744600777,7.56993864693208,3505.52,0.25,0.25,0.0098202978010296,0.0,0.0,-0.0278720463605908,-0.0278720463605908,-0.4341368119012773,-0.7720706989145539,-0.7729268195142854,0.1257521535870009,0
19559815,1711960343,2024-04-01 08:32:23,0.0,0,0.0,0.0019755848020491,6.0914876458982,3505.52,0.0,0.0,1975584.8020491,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0469254250474795,0.2684558494878098,0.2838503468984646,0.03587654808351022,0
19559815,1711960343,2024-04-01 08:32:23,0.0,0,0.0,0.0040516496616748,12.4927939484046,3505.52,0.0,0.0,4051649.6616748,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3599798906120882,-0.7720706989145539,-0.7729268195142854,0.013582651578996501,0
19559815,1711960343,2024-04-01 08:32:23,0.0,0,0.0,0.0038340804672399,11.8219444568245,3505.52,0.0,0.0,3834080.4672399,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3173366844863931,-0.7720706989145539,-0.7729268195142854,0.009143729573434534,0
19559815,1711960343,2024-04-01 08:32:23,0.6,0,1850.03072697659,0.0025251114069642,7.78588948653816,3505.52,0.6,0.6,0.0042085190045928,0.0,0.0,0.2395024785113082,0.2395024785113082,-0.4341368130011768,-0.7720706989145539,-0.7729268195142854,0.21594101238278776,0
19559815,1711960343,2024-04-01 08:32:23,1.38,0,4255.07067204615,0.0021745382051563,6.70493749420617,3505.52,1.38,1.38,0.0015757523214351,0.0,0.0,0.8353657053686835,0.8353657053686835,-0.4341368135171948,-0.7720706989145539,-0.7729268195142854,0.38764662356756435,0
19559817,1711960367,2024-04-01 08:32:47,0.2935,0,904.973363946048,0.0022613678988395,6.9726668297528,3505.52,0.2935,0.2935,0.0077048309749051,24.0,2.0,0.0053587874449165,0.0053587874449165,-0.4341368123159053,1.3089823978901738,1.3406275133112149,0.27934496072529647,0
19559819,1711960391,2024-04-01 08:33:11,0.3,0,925.015363488294,0.0027156028759853,8.3732479380649,3505.52,0.3,0.3,0.0090520095564443,24.0,2.0,0.0103243143353947,0.0103243143353947,-0.4341368120518605,1.3089823978901738,1.3406275133112149,0.28630556637002824,0
