Blockno,UnixTimestamp,DateTime (UTC),Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Total Value,Net Value,Fee Ratio,Time Gap,Block Gap,Total Value_z,Net Value_z,Fee Ratio_z,Time Gap_z,Block Gap_z,IF_Score,anomaly_label,StatScore,TempScore,FinalScore,FraudFlag,label
19559984,1711962443,2024-04-01 09:07:23,0.22,0,678.344599891416,0.002834966786455,8.74129277483316,3505.52,0.22,0.22,0.0128862126071308,12.0,1.0,-0.0507898627781822,-0.0507898627781822,-0.4341368113003631,0.2684558494878098,0.2838503468984646,0.1305526309219344,0,0.0069619965765768,0.0134061812514246,0.0576870872496894,0,0
19559986,1711962467,2024-04-01 09:07:47,0.691,0,2130.61872056804,0.0025168445953602,7.76039972740247,3505.52,0.691,0.691,0.0036423221298377,24.0,2.0,0.309019854978002,0.309019854978002,-0.4341368131121505,1.3089823978901738,1.3406275133112149,0.3943504342509575,0,0.04096743406973,0.057662637731537,0.1856596748745824,0,0
19559987,1711962479,2024-04-01 09:07:59,0.0,0,0.0,0.0038061343189758,11.7357757351756,3505.52,0.0,0.0,3806134.3189758,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.31185928515171,0.2684558494878098,0.2838503468984646,0.0379464694388153,0,0.008160826829812,0.0526315793112987,0.0289692343697106,0,0
19559988,1711962491,2024-04-01 09:08:11,0.0,0,0.0,0.0028550158931989,8.8031118807077,3505.52,0.0,0.0,2855015.8931989,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1254416299055455,0.2684558494878098,0.2838503468984646,0.0317639732638704,0,0.0032798397347933,0.0526315792923446,0.0245438410579344,0,0
19559988,1711962491,2024-04-01 09:08:11,0.0,0,0.0,0.0025801995619613,7.95574745226682,3505.52,0.0,0.0,2580199.5619613,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0715780786334522,-0.7720706989145539,-0.7729268195142854,0.0080179770005697,0,0.0150557108525903,0.0526315792923446,0.0197557909997329,0,0
19559989,1711962503,2024-04-01 09:08:23,2.985,0,9203.90286670852,0.0027826488105692,8.57997633656322,3505.52,2.985,2.985,0.0009322106564948,12.0,1.0,2.061468883709821,2.061468883709821,-0.4341368136433279,0.2684558494878098,0.2838503468984646,0.5855550599431898,0,0.0596077524298436,0.3012170310927808,0.3183085311677696,0,0
19559990,1711962515,2024-04-01 09:08:35,0.0,0,0.0,0.0022120943747601,6.82073760713065,3505.52,0.0,0.0,2212094.3747601,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0005699357696398,0.2684558494878098,0.2838503468984646,0.0318553068902598,0,1.0315038725147157e-05,0.0526315793523718,0.0232725646420683,0,0
19559991,1711962527,2024-04-01 09:08:47,0.7,0,2158.36918147269,0.0026181763980245,8.07284464165035,3505.52,0.7,0.7,0.0037402519918346,12.0,1.0,0.3158951999032794,0.3158951999032794,-0.4341368130929564,0.2684558494878098,0.2838503468984646,0.2419817099019499,0,0.0139032690454806,0.0242846427844523,0.1072109201358626,0,0
19559993,1711962551,2024-04-01 09:09:11,0.0,0,0.0,0.0018351335821596,5.65842252517009,3505.52,0.0,0.0,1835133.5821596,24.0,2.0,-0.2188538498405188,-0.2188538498405188,-0.0744536343415823,1.3089823978901738,1.3406275133112149,0.1496678892442608,0,0.029189000002096,0.0526315793324063,0.082069071565024,0,0
19559994,1711962563,2024-04-01 09:09:23,0.14,0,431.673836294537,0.0020072974517013,6.18926993971553,3505.52,0.14,0.14,0.0143378388383104,12.0,1.0,-0.1119040398917591,-0.1119040398917591,-0.4341368110158468,0.2684558494878098,0.2838503468984646,0.1184235727001756,0,0.0085621535361278,0.033591242270281,0.0575125389485776,0,0
19559997,1711962599,2024-04-01 09:09:59,0.0,0,0.0,0.0035683741452281,11.0026696900349,3505.52,0.0,0.0,3568374.1452280995,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2652586801168923,-0.7720706989145539,-0.7729268195142854,0.0055600322741636,0,0.0201268641998834,0.0526315792875224,0.0208010744471233,0,0
19559997,1711962599,2024-04-01 09:09:59,0.0,0,0.0,0.003230695,9.96147503248271,3505.52,0.0,0.0,3230695.0,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1990741201578812,-0.7720706989145539,-0.7729268195142854,0.0036190575216325,0,0.0183939490281801,0.0526315792875224,0.0193315184774295,0,0
19559997,1711962599,2024-04-01 09:09:59,0.0,0,0.0,0.0035685371806387,11.0031723909,3505.52,0.0,0.0,3568537.1806387,36.0,3.0,-0.2188538498405188,-0.2188538498405188,0.2652906347906137,2.3495089462925374,2.397404679723965,0.3503255779795352,0,0.0614298818181636,0.0526315792875224,0.175228499776584,0,0
19559998,1711962611,2024-04-01 09:10:11,0.025,0,77.0846136240245,0.0028939877842513,8.92327720726654,3505.52,0.025,0.025,0.1157595067396717,12.0,1.0,-0.199755669492526,-0.199755669492526,-0.4341367911373657,0.2684558494878098,0.2838503468984646,0.1085341295150128,0,0.0108623786557114,0.0480666707864578,0.0573719374255812,0,0
19559999,1711962623,2024-04-01 09:10:23,0.0,0,0.0,0.0043143984406637,13.3029494727464,3505.52,0.0,0.0,4314398.440663699,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.4114782213881892,0.2684558494878098,0.2838503468984646,0.0451395410989736,0,0.0107691567197447,0.0526315792881973,0.0328897949851268,0,0
19560001,1711962647,2024-04-01 09:10:47,0.0,0,0.0,0.0028106163276289,8.66621094642611,3505.52,0.0,0.0,2810616.3276289,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.1167393876997477,1.3089823978901738,1.3406275133112149,0.1438208860412144,0,0.0302961709734925,0.0526315792881973,0.0801731386635222,0,0
19560004,1711962683,2024-04-01 09:11:23,0.0,0,0.0,0.0012705094250636,3.91746912546838,3505.52,0.0,0.0,1270509.4250635998,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.1851190453025806,-0.7720706989145539,-0.7729268195142854,0.02825618491088,0,0.0180285622830846,0.0526315792708321,0.0290402147317522,0,0
19560004,1711962683,2024-04-01 09:11:23,0.0,0,0.0,0.0004573365667532,1.41014450177253,3505.52,0.0,0.0,457336.5667532,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3444995950298383,-0.7720706989145539,-0.7729268195142854,0.0169645006423584,0,0.0222016348678055,0.0526315792708321,0.026192770058232,0,0
19560004,1711962683,2024-04-01 09:11:23,0.0,0,0.0,0.0004573365667532,1.41014450177253,3505.52,0.0,0.0,457336.5667532,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3444995950298383,-0.7720706989145539,-0.7729268195142854,0.0169645006423584,0,0.0222016348678055,0.0526315792498194,0.0261927700540294,0,0
19560004,1711962683,2024-04-01 09:11:23,1.28,0,3946.73221755005,0.0018609697515391,5.73808537053581,3505.52,1.28,1.28,0.001453882617254,36.0,3.0,0.7589729839767124,0.7589729839767124,-0.4341368135410811,2.3495089462925374,2.397404679723965,0.6310067342056652,0,0.0799927724330366,0.1704057373718746,0.3184809501298556,0,0
19560004,1711962683,2024-04-01 09:11:23,0.0,0,0.0,0.0017701078367124,5.45792314663351,3505.52,0.0,0.0,1770107.8367124,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0871985740550564,-0.7720706989145539,-0.7729268195142854,0.0185386597370927,0,0.0154647034261208,0.0526315792900806,0.0241276611233015,0,0
19560004,1711962683,2024-04-01 09:11:23,0.84,0,2590.04301776722,0.0022084143090867,6.80939054950875,3505.52,0.84,0.84,0.0026290646505448,0.0,0.0,0.4228450098520391,0.4228450098520391,-0.4341368133107473,-0.7720706989145539,-0.7729268195142854,0.274721997749871,0,0.0298897281617806,0.0954773875645648,0.1409401678775736,0,0
19560005,1711962695,2024-04-01 09:11:35,0.0,0,0.0,0.0005453613797068,1.68155884960679,3505.52,0.0,0.0,545361.3797068,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.327246875715849,-0.7720706989145539,-0.7729268195142854,0.0115178869394274,0,0.0217499056567801,0.0526315792945939,0.0238334328974017,0,0
19560005,1711962695,2024-04-01 09:11:35,0.0,0,0.0,0.0034292198085489,10.573603358954,3505.52,0.0,0.0,3429219.8085489,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.2379846578100669,0.2684558494878098,0.2838503468984646,0.0371636437714581,0,0.0062265620616615,0.0526315792945939,0.0278823981921666,0,0
19560005,1711962695,2024-04-01 09:11:35,0.24,0,740.012290790635,0.0007591899260286,2.34087448460684,3505.52,0.24,0.24,0.0031632913452721,0.0,0.0,-0.0355113184997879,-0.0355113184997879,-0.4341368132060398,-0.7720706989145539,-0.7729268195142854,0.1257270150990992,0,0.0197481418030698,0.0119501653486289,0.0605800958305934,0,0
19560006,1711962707,2024-04-01 09:11:47,0.0,0,0.0,0.0020385257170305,6.28555869039759,3505.52,0.0,0.0,2038525.7170305,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.034589108694133,0.2684558494878098,0.2838503468984646,0.0341113723186696,0,0.0009010415303141,0.0526315791445167,0.0245312813684968,0,0
19560008,1711962731,2024-04-01 09:12:11,0.759,0,2340.28886962538,0.0024909301070053,7.68049539451817,3505.52,0.759,0.759,0.0032818578441679,24.0,2.0,0.3609669055245424,0.3609669055245424,-0.4341368131828009,1.3089823978901738,1.3406275133112149,0.4056475391449686,0,0.0423275674935303,0.1479074198790678,0.2087715266312131,0,0
19560010,1711962755,2024-04-01 09:12:35,0.0,0,0.0,0.0031323075291008,9.65810862529451,3505.52,0.0,0.0,3132307.5291008,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1797903368417842,-0.7720706989145539,-0.7729268195142854,0.0018244187520065,0,0.0178890403199105,0.0526315791503807,0.0184116994588429,0,0
19560010,1711962755,2024-04-01 09:12:35,0.913649,0,2817.13120611905,0.0026888383227666,8.29072252831736,3505.52,0.913649,0.913649,0.0029429664125103,24.0,2.0,0.479107485230012,0.479107485230012,-0.4341368132492231,1.3089823978901738,1.3406275133112149,0.4136911549302687,0,0.0454208509301403,0.1764813824539149,0.2189410788349466,0,0
19560011,1711962767,2024-04-01 09:12:47,0.0,0,0.0,0.0020607098178052,6.35396080386995,3505.52,0.0,0.0,2060709.8178052,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.0302410612395943,0.2684558494878098,0.2838503468984646,0.0349598310521545,0,0.0007871962859561,0.052631579211495,0.0248251267775432,0,0
19560012,1711962779,2024-04-01 09:12:59,0.0213546802230536,0,65.8446909623475,0.0030359772295484,9.36108526844326,3505.52,0.0213546802230536,0.0213546802230536,0.142169166462241,0.0,0.0,-0.2025404284735751,-0.2025404284735751,-0.4341367859611156,-0.7720706989145539,-0.7729268195142854,0.1040822767593633,0,0.0241214764865032,0.0471207700455354,0.0607056553074537,0,0
19560012,1711962779,2024-04-01 09:12:59,1.9,0,5858.43063542586,0.0023843424346209,7.35184461280476,3505.52,1.9,1.9,0.0012549170701926,12.0,1.0,1.2326078566069336,1.2326078566069336,-0.434136813580078,0.2684558494878098,0.2838503468984646,0.4620003260051206,0,0.0379056235632428,0.2818723146933855,0.2563368427660225,0,0
19560013,1711962791,2024-04-01 09:13:11,0.0,0,0.0,0.0005694741871454,1.75590790739843,3505.52,0.0,0.0,569474.1871454,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.3225208049109075,0.2684558494878098,0.2838503468984646,0.0506935404851574,0,0.0084399781810572,0.0526315792948594,0.0341797233254577,0,0
19560014,1711962803,2024-04-01 09:13:23,0.0,0,0.0,0.0029886626953275,9.2151963648745,3505.52,0.0,0.0,2988662.6953275,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1516361844518011,-0.7720706989145539,-0.7729268195142854,0.0017480293030552,0,0.0171518780897277,0.0526315792941202,0.0180862788159372,0,0
19560014,1711962803,2024-04-01 09:13:23,1.0,0,3083.38454496098,0.0021500196250175,6.62933728314191,3505.52,1.0,1.0,0.0021500196228674,12.0,1.0,0.545073364079193,0.545073364079193,-0.4341368134046393,0.2684558494878098,0.2838503468984646,0.2651048525084746,0,0.0199038576798934,0.0987390029803362,0.1337512846714144,0,0
19560015,1711962815,2024-04-01 09:13:35,5.571393964991705,0,17178.7500455443,0.002168445685536,6.68615191336902,3505.52,5.571393964991705,5.571393964991705,0.0003892106174455,12.0,1.0,4.037285619484691,4.037285619484691,-0.434136813749755,0.2684558494878098,0.2838503468984646,0.7389418345340045,1,0.1113407064637502,0.4155871104621312,0.4232304384915281,1,1
19560016,1711962827,2024-04-01 09:13:47,1.5,0,4625.07681744147,0.0032291298024702,9.95664892660967,3505.52,1.5,1.5,0.0021527532002116,12.0,1.0,0.927036971039049,0.927036971039049,-0.4341368134041036,0.2684558494878098,0.2838503468984646,0.3835294632669868,0,0.0299048387236326,0.0599461472267109,0.17736295024159,0,0
19560018,1711962851,2024-04-01 09:14:11,0.0,0,0.0,0.0024857171124983,7.66442172782233,3505.52,0.0,0.0,2485717.1124983,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0530596731295112,1.3089823978901738,1.3406275133112149,0.1420074450556517,0,0.0286288403517155,0.0526315793958623,0.0787808300421193,0,0
19560019,1711962863,2024-04-01 09:14:23,1.0,0,3083.38454496098,0.0032564402552651,10.0408575546734,3505.52,1.0,1.0,0.0032564402520086,12.0,1.0,0.545073364079193,0.545073364079193,-0.4341368131877827,0.2684558494878098,0.2838503468984646,0.2651048525084746,0,0.0199038576742154,0.0174252412485705,0.1174885323227901,0,0
19560021,1711962887,2024-04-01 09:14:47,0.0,0,0.0,0.0024451872795922,7.53945266743002,3505.52,0.0,0.0,2445187.2795922,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.0451158921942375,1.3089823978901738,1.3406275133112149,0.1423083852261188,0,0.0284208477547722,0.0526315793943334,0.0788180090712231,0,0
19560026,1711962947,2024-04-01 09:15:47,0.0,0,0.0,0.0066972314839093,20.6501400515121,3505.52,0.0,0.0,6697231.4839093,60.0,5.0,-0.2188538498405188,-0.2188538498405188,0.8785095991076258,4.430562043097265,4.510959012549465,0.7355151257660592,1,0.1319742041541516,0.0526315793943334,0.357522047846951,1,1
19560026,1711962947,2024-04-01 09:15:47,0.0,0,0.0,0.0039625005452743,12.2179129406983,3505.52,0.0,0.0,3962500.5452743,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.3425068096620753,-0.7720706989145539,-0.7729268195142854,0.0125894999771194,0,0.0221494576228426,0.0526315793893489,0.0244218989178545,0,0
19560027,1711962959,2024-04-01 09:15:59,0.0,0,0.0,0.0044061183591641,13.5857572519156,3505.52,0.0,0.0,4406118.3591641,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.4294551753434737,0.2684558494878098,0.2838503468984646,0.0486114549590446,0,0.0112398486193269,0.0526315793893489,0.0344668373092184,0,0
19560029,1711962983,2024-04-01 09:16:23,0.3,0,925.015363488294,0.0005629414551573,1.73576498254997,3505.52,0.3,0.3,0.001876471510936,24.0,2.0,0.0103243143353947,0.0103243143353947,-0.4341368134582543,1.3089823978901738,1.3406275133112149,0.2863055663700282,0,0.033146666902577,0.0287179128109574,0.1335244758712336,0,0
19560032,1711963019,2024-04-01 09:16:59,0.9,0,2775.04609046488,0.0026272478626746,8.1008154555527,3505.52,0.9,0.9,0.0029191642886171,0.0,0.0,0.4686806426872218,0.4686806426872218,-0.4341368132538882,-0.7720706989145539,-0.7729268195142854,0.2857012003898189,0,0.0310898458855422,0.0156945121712913,0.1298553209444027,0,0
19560032,1711963019,2024-04-01 09:16:59,0.0,0,0.0,0.002144890150412,6.61352114041968,3505.52,0.0,0.0,2144890.150412,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0137418537832949,-0.7720706989145539,-0.7729268195142854,0.0068096074169695,0,0.0135413807493313,0.0526315793949962,0.0186667111455196,0,0
19560032,1711963019,2024-04-01 09:16:59,0.4,0,1233.35381798439,0.002449775000253,7.5535983744121,3505.52,0.4,0.4,0.0061244374853214,36.0,3.0,0.0867170357273659,0.0867170357273659,-0.43413681262566,2.3495089462925374,2.397404679723965,0.5012616838191495,0,0.0623910457720622,0.0214572688029889,0.2297525455970824,0,0
19560034,1711963043,2024-04-01 09:17:23,0.995,0,3067.96762223617,0.0026462031892138,8.15926201644839,3505.52,0.995,0.995,0.0026595006900043,24.0,2.0,0.5412537280095945,0.5412537280095945,-0.4341368133047819,1.3089823978901738,1.3406275133112149,0.4166684417098703,0,0.0470480305493757,0.0195937643686109,0.1894053417774206,0,0
19560035,1711963055,2024-04-01 09:17:35,0.0,0,0.0,0.003230695,9.96147503248271,3505.52,0.0,0.0,3230695.0,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1990741201578812,-0.7720706989145539,-0.7729268195142854,0.0036190575216325,0,0.0183939490281801,0.0526315793934449,0.019331518498614,0,0
19560035,1711963055,2024-04-01 09:17:35,0.323,0,995.933208022397,0.0027063416188893,8.34469192106809,3505.52,0.323,0.323,0.0083787665960078,0.0,0.0,0.0278946402555481,0.0278946402555481,-0.4341368121838151,-0.7720706989145539,-0.7729268195142854,0.1592163958761133,0,0.0195487137330331,0.0281900477735626,0.0771440533983711,0,0
19560035,1711963055,2024-04-01 09:17:35,0.0,0,0.0,0.00186795940751,5.75963716773102,3505.52,0.0,0.0,1867959.40751,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.068019826282041,0.2684558494878098,0.2838503468984646,0.0388119264228752,0,0.0017763604528073,0.0526315793951274,0.0267616306292985,0,0
19560037,1711963079,2024-04-01 09:17:59,0.0,0,0.0,0.0020059867769846,6.18522862555056,3505.52,0.0,0.0,2005986.7769846,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0409666877033899,-0.7720706989145539,-0.7729268195142854,0.0080665945712426,0,0.0142542105660809,0.0526315793831172,0.0194546379315528,0,0
19560037,1711963079,2024-04-01 09:17:59,0.0,0,0.0,0.0030057773415217,9.26796740044215,3505.52,0.0,0.0,3005777.3415217,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.1549906271031296,1.3089823978901738,1.3406275133112149,0.151941286277493,0,0.0312977059710754,0.0526315793831172,0.0838219127760508,0,0
19560037,1711963079,2024-04-01 09:17:59,0.0,0,0.0,0.000885452879217,2.73019172306912,3505.52,0.0,0.0,885452.879217,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.2605894982646052,-0.7720706989145539,-0.7729268195142854,0.0217580747943296,0,0.0200046106701133,0.0526315793831172,0.0272313900624006,0,0
19560038,1711963091,2024-04-01 09:18:11,0.0,0,0.0,0.0028486054258865,8.78334594487068,3505.52,0.0,0.0,2848605.4258865,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1241851888010283,0.2684558494878098,0.2838503468984646,0.0317639732638704,0,0.003246942245504,0.052631579375128,0.0245306820787753,0,0
19560038,1711963091,2024-04-01 09:18:11,0.0,0,0.0,0.002991254944694,9.22318926650764,3505.52,0.0,0.0,2991254.944694,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.1521442610862344,-0.7720706989145539,-0.7729268195142854,0.0009084205703996,0,0.0171651810973891,0.0526315792766299,0.0177557565224414,0,0
19560040,1711963115,2024-04-01 09:18:35,0.0,0,0.0,0.002745603,8.4657498567985,3505.52,0.0,0.0,2745603.0,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.1039968818583425,1.3089823978901738,1.3406275133112149,0.1437111283326,0,0.0299625330115303,0.0526315792022486,0.0799957803781018,0,0
19560041,1711963127,2024-04-01 09:18:47,0.0,0,0.0,0.0024497728540583,7.55359175686842,3505.52,0.0,0.0,2449772.8540583,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.046014657286743,0.2684558494878098,0.2838503468984646,0.0274101328434776,0,0.0012001975043574,0.0526315792022486,0.0219704479795837,0,0
19560042,1711963139,2024-04-01 09:18:59,0.277,0,854.097518954192,0.0026326751848818,8.11754997696707,3505.52,0.277,0.277,0.0095042425103882,12.0,1.0,-0.0072460115847586,-0.0072460115847586,-0.4341368119632237,0.2684558494878098,0.2838503468984646,0.1448988934456616,0,0.0058218847549447,0.0386294375858231,0.0680141987974071,0,0
19560043,1711963151,2024-04-01 09:19:11,0.0,0,0.0,0.0037313485083537,11.5051823225211,3505.52,0.0,0.0,3731348.5083537,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.297201388633232,-0.7720706989145539,-0.7729268195142854,0.0061459233671027,0,0.0209632224720777,0.0526315791414519,0.0213699741639625,0,0
19560043,1711963151,2024-04-01 09:19:11,0.0,0,0.0,0.0035783595122404,11.0334584163563,3505.52,0.0,0.0,3578359.5122404,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.2672157957133911,0.2684558494878098,0.2838503468984646,0.0371660633666715,0,0.0069919230822711,0.0526315791414519,0.0281895104078674,0,0
19560045,1711963175,2024-04-01 09:19:35,0.8,0,2466.70763596878,0.0484062149369784,149.254975016739,3505.52,0.8,0.8,0.0605077685955882,0.0,0.0,0.3922879212952507,0.3922879212952507,-0.434136801966616,-0.7720706989145539,-0.7729268195142854,0.2742195027244217,0,0.0290896493812561,0.1581582248773866,0.1529553058177484,0,0
19560045,1711963175,2024-04-01 09:19:35,0.0,0,0.0,0.0036403698726762,11.2246602033516,3505.52,0.0,0.0,3640369.8726762,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.2793697248983598,1.3089823978901738,1.3406275133112149,0.1606342870597647,0,0.0345543329811454,0.0526315792074268,0.0886017638578494,0,0
19560046,1711963187,2024-04-01 09:19:47,0.0,0,0.0,0.006242775,19.2488759526688,3505.52,0.0,0.0,6242774.999999999,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.7894368718364793,0.2684558494878098,0.2838503468984646,0.1683646186129212,0,0.0206652756943809,0.0526315791860341,0.0861382735601277,0,0
19560052,1711963259,2024-04-01 09:20:59,0.2495,0,769.304443967764,0.0027102588394881,8.35677021852156,3505.52,0.2495,0.2495,0.0108627608361737,72.0,6.0,-0.0282540099675507,-0.0282540099675507,-0.4341368116969563,5.47108859149963,5.567736178962215,0.7916942966335407,1,0.1425928521180516,0.0336326941001837,0.3804413983206737,1,1
19560052,1711963259,2024-04-01 09:20:59,0.2495,0,769.304443967764,0.002518695897499,7.7661080038051,3505.52,0.2495,0.2495,0.0100949734966093,0.0,0.0,-0.0282540099675507,-0.0282540099675507,-0.4341368118474413,-0.7720706989145539,-0.7729268195142854,0.1263501289588255,0,0.0195581231276662,0.0270987122770783,0.0637830432900123,0,0
19560054,1711963283,2024-04-01 09:21:23,0.3,0,925.015363488294,0.0054519915371447,16.8105864448903,3505.52,0.3,0.3,0.0181733050632379,24.0,2.0,0.0103243143353947,0.0103243143353947,-0.4341368102641016,1.3089823978901738,1.3406275133112149,0.2863055663700282,0,0.0331466668189443,0.0462380122325062,0.1370284957220902,0,0
19560054,1711963283,2024-04-01 09:21:23,0.0,0,0.0,0.0025294664156732,7.79931765308476,3505.52,0.0,0.0,2529466.4156732,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.0616344649698193,-0.7720706989145539,-0.7729268195142854,0.0096394616087575,0,0.0147953564891264,0.0526315789922276,0.0203002430375991,0,0
19560055,1711963295,2024-04-01 09:21:35,0.0,0,0.0,0.0005625720873602,1.73462607959311,3505.52,0.0,0.0,562572.0873602,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.3238736051756916,-0.7720706989145539,-0.7729268195142854,0.0108764872973784,0,0.0216615830676306,0.0526315789922276,0.0235415439444491,0,0
19560055,1711963295,2024-04-01 09:21:35,0.0,0,0.0,0.0021865879141254,6.74209138061295,3505.52,0.0,0.0,2186587.9141254,0.0,0.0,-0.2188538498405188,-0.2188538498405188,-0.0055691603207418,-0.7720706989145539,-0.7729268195142854,0.0066379673196062,0,0.0133273945189521,0.0526315789098098,0.0185124605173853,0,0
19560055,1711963295,2024-04-01 09:21:35,0.0,0,0.0,0.0005636398567276,1.73791842315808,3505.52,0.0,0.0,563639.8567276,12.0,1.0,-0.2188538498405188,-0.2188538498405188,-0.3236643241267499,0.2684558494878098,0.2838503468984646,0.0506935404851574,0,0.0084699190282804,0.0526315789098098,0.0341916995873371,0,0
19560056,1711963307,2024-04-01 09:21:47,1.2390216001954597,0,3820.3800529155,0.0043258524909512,13.3382667143801,3505.52,1.2390216001954597,1.2390216001954597,0.0034913454993661,0.0,0.0,0.7276684691831419,0.7276684691831419,-0.4341368131417417,-0.7720706989145539,-0.7729268195142854,0.3524531935641455,0,0.0378709430765613,0.3660599856001896,0.2293416517763206,0,0
19560056,1711963307,2024-04-01 09:21:47,0.0149999997646012,0,46.2507674485898,0.002166998416901,6.68168942762761,3505.52,0.0149999997646012,0.0149999997646012,0.1444665537627799,12.0,1.0,-0.2073949418115507,-0.2073949418115507,-0.4341367855108315,0.2684558494878098,0.2838503468984646,0.101489451455558,0,0.0110623981339749,0.0475870537253318,0.0545381505808795,0,0
19560056,1711963307,2024-04-01 09:21:47,1.03276,0,3184.3962226539,0.0028172977928594,8.68681247305565,3505.52,1.03276,1.03276,0.0027279307778491,0.0,0.0,0.5700996196072028,0.5700996196072028,-0.4341368132913696,-0.7720706989145539,-0.7729268195142854,0.3010463350216696,0,0.033745306373261,0.2085197132434721,0.1756205992066667,0,0
19560057,1711963319,2024-04-01 09:21:59,2.0,0,6166.76908992196,0.0030457910328405,9.39134499784118,3505.52,2.0,2.0,0.0015228955156588,12.0,1.0,1.309000577998905,1.309000577998905,-0.4341368135275547,0.2684558494878098,0.2838503468984646,0.4677010246488344,0,0.0399058197706183,0.2889776661123879,0.2608382709902587,0,0
19560059,1711963343,2024-04-01 09:22:23,0.0,0,0.0,0.0038576828723602,11.8947197479962,3505.52,0.0,0.0,3857682.8723602,24.0,2.0,-0.2188538498405188,-0.2188538498405188,0.3219627172720606,1.3089823978901738,1.3406275133112149,0.1741936326601723,0,0.0356695484141458,0.0526315793001095,0.0944715882897491,0,0
19560060,1711963355,2024-04-01 09:22:35,1.99,0,6135.93524447235,0.0024322831570944,7.49966429555377,3505.52,1.99,1.99,0.0012222528421468,12.0,1.0,1.3013613058597078,1.3013613058597078,-0.4341368135864801,0.2684558494878098,0.2838503468984646,0.4701699445359013,0,0.0397058001512861,0.2043036558439348,0.2448110290436619,0,0
19560061,1711963367,2024-04-01 09:22:47,0.5,0,1541.69227248049,0.0027982068231516,8.62794767211001,3505.52,0.5,0.5,0.0055964136351103,12.0,1.0,0.1631097571193371,0.1631097571193371,-0.4341368127291517,0.2684558494878098,0.2838503468984646,0.1726362165539128,0,0.0099028766184537,0.0081946171070369,0.074654560690354,0,0
19560065,1711963415,2024-04-01 09:23:35,0.0,0,0.0,0.0042950533897435,13.2433012417175,3505.52,0.0,0.0,4295053.389743499,48.0,4.0,-0.2188538498405188,-0.2188538498405188,0.4076866230599205,3.3900354946949016,3.454181846136715,0.5848081830672102,0,0.0924024290711414,0.0526315793452385,0.2814105607243883,0,0
19560065,1711963415,2024-04-01 09:23:35,0.0,0,0.0,0.0036276984850395,11.1855894425493,3505.52,0.0,0.0,3627698.4850395,0.0,0.0,-0.2188538498405188,-0.2188538498405188,0.2768861536543064,-0.7720706989145539,-0.7729268195142854,0.006002075423407,0,0.0204313071895178,0.0526315793452385,0.0210996689142176,0,0
19560066,1711963427,2024-04-01 09:23:47,0.0,0,0.0,0.0031911504014496,9.83954382847602,3505.52,0.0,0.0,3191150.4014496,12.0,1.0,-0.2188538498405188,-0.2188538498405188,0.1913234435442987,0.2684558494878098,0.2838503468984646,0.0353320533766526,0,0.0050048280774616,0.0526315793452385,0.0266610684506933,0,0
